##NAMES=Magnetite
##RRUFFID=R060656
##IDEAL CHEMISTRY=Fe^2+^Fe^3+^_2_O_4_
##LOCALITY=Jacupiranga Pegmatite, Sao Paulo State, Brazil
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Black rounded octahedra associated with phlogopite and diopside
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R060656
##MEASURED CHEMISTRY=(Fe^2+^_0.98_Mg_0.01_Mn_0.01_)(Fe^3+^_1.96_Ti_0.02_Mg_0.02_)O_4_
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 8.4003 b: 8.4003 c: 8.4003 alpha: 90 beta: 90 gamma: 90 volume: 592.78 crystal system: cubic
##FILETYPE=RAW Powder Diffraction Profile

16.47, 80
16.48, 95
16.49, 73
16.5, 80
16.51, 80
16.52, 82
16.53, 80
16.54, 79
16.55, 67
16.56, 80
16.57, 90
16.58, 93
16.59, 84
16.6, 84
16.61, 74
16.62, 81
16.63, 73
16.64, 77
16.65, 91
16.66, 61
16.67, 74
16.68, 78
16.69, 95
16.7, 79
16.71, 74
16.72, 73
16.73, 81
16.74, 89
16.75, 87
16.76, 86
16.77, 78
16.78, 86
16.79, 80
16.8, 87
16.81, 96
16.82, 86
16.83, 82
16.84, 73
16.85, 89
16.86, 80
16.87, 102
16.88, 74
16.89, 77
16.9, 86
16.91, 68
16.92, 85
16.93, 79
16.94, 76
16.95, 78
16.96, 70
16.97, 90
16.98, 89
16.99, 79
17, 82
17.01, 85
17.02, 84
17.03, 71
17.04, 66
17.05, 90
17.06, 71
17.07, 70
17.08, 96
17.09, 87
17.1, 66
17.11, 87
17.12, 85
17.13, 78
17.14, 74
17.15, 77
17.16, 76
17.17, 100
17.18, 86
17.19, 100
17.2, 69
17.21, 78
17.22, 69
17.23, 85
17.24, 72
17.25, 86
17.26, 78
17.27, 88
17.28, 65
17.29, 72
17.3, 88
17.31, 72
17.32, 88
17.33, 68
17.34, 85
17.35, 73
17.36, 74
17.37, 75
17.38, 87
17.39, 78
17.4, 72
17.41, 65
17.42, 74
17.43, 77
17.44, 76
17.45, 84
17.46, 105
17.47, 85
17.48, 95
17.49, 71
17.5, 86
17.51, 75
17.52, 87
17.53, 85
17.54, 90
17.55, 94
17.56, 80
17.57, 73
17.58, 94
17.59, 70
17.6, 76
17.61, 81
17.62, 87
17.63, 80
17.64, 85
17.65, 72
17.66, 77
17.67, 83
17.68, 84
17.69, 72
17.7, 70
17.71, 77
17.72, 85
17.73, 83
17.74, 78
17.75, 90
17.76, 76
17.77, 103
17.78, 75
17.79, 72
17.8, 87
17.81, 86
